Date,Open,High,Low,Close,Volume,Ticker
2024-02-14,405.7901598689575,407.55026012610176,402.309714028661,407.20220947265625,20401200,MSFT
2024-02-15,405.8597944956463,406.844253795532,402.0312978280853,404.2886047363281,21825500,MSFT
2024-02-16,405.68078706857665,406.00896040801706,401.1860504791686,401.8025817871094,22281100,MSFT
2024-02-20,400.98710999983217,402.2301263167616,395.7863491519294,400.5396423339844,24307900,MSFT
2024-02-21,397.9342947827931,400.0424456526566,395.0007640638113,399.93304443359375,18631100,MSFT
2024-02-22,407.89832401951116,410.52355890092315,406.2873796052456,409.35015869140625,27009900,MSFT
2024-02-23,413.34772439674856,413.53663497455545,406.68514420153736,408.0474853515625,16295900,MSFT
2024-02-26,409.1612049093751,409.8573062169829,405.0841051371281,405.26312255859375,16193500,MSFT
2024-02-27,405.71062129384273,406.0387946357455,401.5937665324974,405.2034912109375,14835800,MSFT
2024-02-28,405.89956023265023,407.0132981269282,403.0555531345534,405.442138671875,13183100,MSFT
2024-02-29,406.35700528147635,411.8859399826613,403.65220029227874,411.3290710449219,31947300,MSFT
2024-03-01,408.97227149463464,413.54657789991296,408.58446615968444,413.17864990234375,17800300,MSFT
2024-03-04,411.1301558754575,415.0183147511929,410.01641805524184,412.6018981933594,17596000,MSFT
2024-03-05,411.647262039844,411.9356503526025,398.4017018502844,400.40045166015625,26919200,MSFT
2024-03-06,400.71865529372803,402.8964224494763,396.16425656691945,399.84356689453125,22344100,MSFT
2024-03-07,403.8510400518644,407.4905956100929,399.99271239952117,406.85418701171875,18718500,MSFT
2024-03-08,405.6807696131603,408.12704774835913,402.07104511712214,403.95050048828125,17971700,MSFT
2024-03-11,401.50424592249806,403.4135020941874,399.01821315419863,402.2599792480469,16120800,MSFT
2024-03-12,405.3426614260634,413.2482576798519,404.5173119089149,412.9598693847656,22457000,MSFT
2024-03-13,415.76415382654346,415.8436935276916,409.15131229350845,412.7809143066406,17115900,MSFT
2024-03-14,417.89217194553146,425.42984060788893,415.6547423607053,422.8443603515625,34157300,MSFT
2024-03-15,416.9474972557258,420.23900234731536,410.48381179475484,414.0935363769531,45049800,MSFT
2024-03-18,411.93563927933707,418.3794472894522,411.4682638941532,414.9884948730469,20106000,MSFT
2024-03-19,415.4956478647297,419.3142212017465,413.2283870161096,419.0556640625,19837900,MSFT
2024-03-20,419.6423437252515,423.58021124975613,418.309833763603,422.85430908203125,17860100,MSFT
2024-03-21,427.42855188114163,428.41304144575804,424.7734860074544,426.97113037109375,21296200,MSFT
2024-03-22,427.29935454529834,427.45843394827926,423.689629855147,426.3446960449219,17636500,MSFT
2024-03-25,422.8642362176382,425.0221260957636,419.2545116444842,420.4975280761719,18060500,MSFT
2024-03-26,423.23217922136354,423.6100610855182,418.9959997080953,419.2943115234375,16725600,MSFT
2024-03-27,422.0687243304564,422.0786781731288,416.6690681514724,419.0755310058594,16705000,MSFT
2024-03-28,418.60812574882544,419.5130453021147,416.77840930540117,418.3694763183594,21871200,MSFT
2024-04-01,421.581436276879,425.49942622936265,419.8610907281335,422.1979675292969,16316000,MSFT
2024-04-02,417.76289325444293,420.02023052369515,415.5055863322716,419.0854797363281,17912000,MSFT
2024-04-03,417.38500404987406,420.8952809331748,416.7485651257134,418.1009826660156,16502300,MSFT
2024-04-04,422.61561166210583,426.2750749166042,415.2370834893159,415.54534912109375,19370900,MSFT
2024-04-05,417.66344377349407,424.127128736723,415.98288325528824,423.14263916015625,16544300,MSFT
2024-04-08,422.7946415969465,424.89283872354207,420.9350635621418,422.2178649902344,14272400,MSFT
2024-04-09,424.05754724607453,425.35027220569395,419.26446856697675,423.8984375,12512300,MSFT
2024-04-10,419.83129534027074,421.661011916909,417.3552162776753,420.89532470703125,16216600,MSFT
2024-04-11,423.4410178927454,426.9711724620608,420.00032651884925,425.5392150878906,17966400,MSFT
2024-04-12,421.68088994748047,422.804581678046,417.42480282053265,419.54290771484375,19232100,MSFT
2024-04-15,424.21665700659,424.43542911406485,411.12022243295877,411.3290710449219,20273500,MSFT
2024-04-16,412.2538399328981,416.0624286957439,411.4185365831452,412.2637634277344,16765600,MSFT
2024-04-17,414.91887160320215,416.53976983372166,408.0375195051445,409.5390930175781,15855500,MSFT
2024-04-18,408.3358663111444,409.5888365595163,401.6931939204708,402.0113830566406,21029900,MSFT
2024-04-19,401.77273939113434,403.21465058171344,395.54770342907875,396.8901672363281,30276500,MSFT
2024-04-22,397.84479074255864,400.5993345281771,393.5389952527112,398.7198791503906,20286900,MSFT
2024-04-23,401.98155601580095,405.9194538806366,400.8081557996997,405.29296875,15734500,MSFT
2024-04-24,407.2718647995056,410.1656108320905,404.50739733751277,406.774658203125,15065300,MSFT
2024-04-25,391.828618752875,397.6558956886126,385.8621397543202,396.8106384277344,40586500,MSFT
2024-04-26,409.8672802562405,410.6926298157454,403.49308834069507,404.0499572753906,29694700,MSFT
2024-04-29,402.98589422156016,404.04992348343285,396.95975348095465,400.0026550292969,19582100,MSFT
2024-04-30,399.24691335771746,399.91318350003166,386.99576679782797,387.15484619140625,28781400,MSFT
2024-05-01,390.41652094109105,399.4756402555506,388.129382901202,392.7335205078125,23562500,MSFT
2024-05-02,395.43832249311964,397.6956293365983,392.4451293093816,395.6173095703125,17709400,MSFT
2024-05-03,400.03249681413615,404.87528370911673,399.61482996343045,404.3880310058594,17446700,MSFT
2024-05-06,406.4763207105219,411.61741959801225,404.09965876333644,411.2296142578125,16996600,MSFT
2024-05-07,412.3433243290322,412.3532781707269,406.804436285041,407.05303955078125,20018200,MSFT
2024-05-08,405.8896445244435,409.9269596422026,404.4377794192568,408.24639892578125,11792300,MSFT
2024-05-09,408.27622591252214,410.4142081765272,406.81443732648563,410.0164489746094,14689700,MSFT
2024-05-10,410.6329506272042,413.05932103483843,409.4993051191923,412.4228820800781,13402300,MSFT
2024-05-13,415.674640662803,416.01273748411734,408.52480785647384,411.4085998535156,15440200,MSFT
2024-05-14,409.7180829864954,415.1575239695539,409.25070760597373,414.23272705078125,15109300,MSFT
2024-05-15,416.31478463063036,422.20237002831465,415.68716952908693,421.4751281738281,22239500,MSFT
2024-05-16,420.20002201107366,423.80631621551015,418.7555403717738,419.3930969238281,17530100,MSFT
2024-05-17,420.93720657305465,421.31577000047076,416.4443044242217,418.61602783203125,15352200,MSFT
2024-05-20,418.61604731326383,425.1511614328831,418.396880603077,423.7265930175781,16272100,MSFT
2024-05-21,425.2109282566258,431.3276525035277,423.23845828138275,427.4125671386719,21453300,MSFT
2024-05-22,428.4585707536916,430.76977778184096,425.5098071947049,428.8869323730469,18073700,MSFT
2024-05-23,431.3276350167133,431.9552501295072,423.806286262839,425.3802795410156,17211700,MSFT
2024-05-24,425.5695849033528,429.42490035124973,422.80013121816387,428.5283203125,11845800,MSFT
2024-05-28,428.00029803642946,429.18578646553686,424.98179289048926,428.68768310546875,15718000,MSFT
2024-05-29,424.0752731477367,429.3053588233618,424.0752731477367,427.5420837402344,15517100,MSFT
2024-05-30,422.6905221136095,422.6905221136095,412.66868439774686,413.0970764160156,28424800,MSFT
2024-05-31,415.16917849985816,415.16917849985816,402.97561715504287,413.5553283691406,47995300,MSFT
2024-06-03,413.95380136857847,414.85038138867975,407.36888915692555,411.951416015625,17484700,MSFT
2024-06-04,410.8655529993055,414.86035189643934,408.1259843675055,414.49176025390625,14348900,MSFT
2024-06-05,416.22514771727197,422.47135321415044,414.72086576752366,422.4016418457031,16988000,MSFT
2024-06-06,422.40162321221555,423.69667979403914,418.9846110399524,422.90966796875,14861300,MSFT
2024-06-07,424.58334054159934,424.6630237069637,421.3954666942958,422.24224853515625,13621700,MSFT
2024-06-10,423.08902037615866,426.4561736654937,422.28209533796144,426.2469787597656,14003000,MSFT
2024-06-11,423.8660564891145,431.17821034370814,423.6369179932823,431.0387268066406,14551100,MSFT
2024-06-12,433.6687456637979,441.7180831231833,431.6065903189822,439.386962890625,22366200,MSFT
2024-06-13,439.1777872502892,441.70816111194614,437.7033901966821,439.9049987792969,15960600,MSFT
2024-06-14,436.61749981653395,441.4590805041377,435.06341969503586,440.8912353515625,13582000,MSFT
2024-06-17,440.91114611586056,449.2294786395013,439.04824433956117,446.6692199707031,20790000,MSFT
2024-06-18,448.00415421057704,448.4325462425365,443.2024605110735,444.6469421386719,17112500,MSFT
2024-06-20,444.60706863615064,444.836207137568,439.59614980649565,444.0093688964844,19877400,MSFT
2024-06-21,445.68299287159783,448.87083631771554,444.8162978396789,448.0738830566406,34486200,MSFT
2024-06-24,448.09381883309726,451.0326411348473,444.7166934969366,445.971923828125,15913700,MSFT
2024-06-25,446.54967056310835,449.7076593011684,445.05536045525633,449.23944091796875,16747500,MSFT
2024-06-26,447.29683770913255,451.87939491079237,446.4899126612236,450.4448547363281,16507000,MSFT
2024-06-27,450.4647607669407,454.43964637133854,450.0563123513601,451.1322326660156,14806300,MSFT
2024-06-28,451.3514193859445,453.65265464759193,444.7166784906869,445.254638671875,28362300,MSFT
2024-07-01,446.9581321622781,455.6350845987226,443.9695118583906,454.9975280761719,17662800,MSFT
2024-07-02,451.48091804269,457.8466634618686,451.39123268024355,457.537841796875,13979800,MSFT
2024-07-03,456.4519861681576,459.27123797386463,456.143164499039,459.0221862792969,9932800,MSFT
2024-07-05,457.8665819543775,466.5734498542255,457.2290254263628,465.78643798828125,16000300,MSFT
2024-07-08,464.7802572139819,465.9259193229851,462.69818870917646,464.471435546875,12962300,MSFT
2024-07-09,465.2285691118471,465.55730397446223,456.26270803688647,457.796875,17207200,MSFT
2024-07-10,459.4704958685422,464.6906097078431,457.1194320404737,464.4814147949219,18196100,MSFT
2024-07-11,461.22381037027674,463.0169703529818,449.8371441541028,452.9752197265625,23111200,MSFT
2024-07-12,452.6065993751412,454.6288978616777,448.94056583137933,451.8295593261719,16324300,MSFT
2024-07-15,451.58053696342466,455.52553783912686,449.7176350841416,452.238037109375,14429400,MSFT
2024-07-16,452.4970646024392,452.5767477715214,444.9657434486552,447.81488037109375,17175700,MSFT
2024-07-17,440.91115096654386,443.16258799675774,437.51408223046485,441.8376159667969,21778000,MSFT
2024-07-18,442.65452718481316,442.9633488615893,432.7522291311158,438.6995849609375,20794800,MSFT
2024-07-19,431.4571662650149,439.4666773586476,430.36133271708457,435.4519348144531,20940400,MSFT
2024-07-22,440.11419496144765,442.9135335372959,437.2451146156544,441.25982666015625,15808800,MSFT
2024-07-23,442.2161890427922,446.6891782136702,441.4192357696415,443.16259765625,13107100,MSFT
2024-07-24,438.7792775544404,439.80536929637776,425.9680428717,427.2730712890625,26805800,MSFT
2024-07-25,427.1734408135737,428.1696475602488,415.9262885329197,416.8128967285156,29943800,MSFT
2024-07-26,416.61367127993725,427.29300876037615,415.6871759053529,423.6568298339844,23583800,MSFT
2024-07-29,429.942906663257,430.51075182155637,423.0890295874203,425.111328125,15125800,MSFT
2024-07-30,426.09757640796397,427.4225180835465,415.77685808571965,421.3157958984375,32687600,MSFT
2024-07-31,418.90496110695756,420.18010460008077,410.64639818879624,416.76312255859375,42891400,MSFT
2024-08-01,419.19386562327855,425.838547918417,411.52306114392917,415.5278015136719,30296400,MSFT
2024-08-02,410.9253177730246,413.42580647571236,402.80623873826266,406.94049072265625,29437900,MSFT
2024-08-05,387.6937956010728,399.51876489974967,384.1173866027343,393.6510925292969,40709200,MSFT
2024-08-06,398.48271248363807,404.1312183098937,396.9884023118245,398.09417724609375,24946500,MSFT
2024-08-07,407.08996403891814,408.5244738707381,395.9623206324772,396.9186706542969,20650900,MSFT
2024-08-08,400.9134544113508,404.32046453514727,398.42293748970286,401.1625061035156,20203000,MSFT
2024-08-09,402.4974166714437,406.5021569084041,400.73414164807366,404.4798583984375,19276700,MSFT
2024-08-12,405.5159279147697,407.2094915951495,402.7066175092627,405.2668762207031,16762900,MSFT
2024-08-13,408.03632788850376,413.3760119926634,408.01641469772835,412.4395751953125,19414300,MSFT
2024-08-14,413.22656400495976,416.13550120626286,410.88550237176327,415.27874755859375,18267000,MSFT
2024-08-15,418.9613804533999,420.2687611144248,416.82567123071317,420.1889343261719,20752100,MSFT
2024-08-16,419.7597830235576,420.4982949962473,416.46635708464305,417.634033203125,22775600,MSFT
2024-08-19,418.12305390999944,420.90748898024606,415.6280480476388,420.68792724609375,15234000,MSFT
2024-08-20,420.85760258271205,425.0092655510223,420.7977248783259,423.9513854980469,16387600,MSFT
2024-08-21,423.2328164492432,425.5481891739701,420.87754555991404,423.292724609375,16067300,MSFT
2024-08-22,423.51227773093285,425.93744667495105,413.78175447140427,414.7198791503906,19361900,MSFT
2024-08-23,416.14702033916933,418.4224644213377,411.2667743519609,415.9573974609375,18493800,MSFT
2024-08-26,415.53822251165116,416.4464082807184,410.51827204332665,412.6639709472656,13152800,MSFT
2024-08-27,412.03522191159976,413.53222538686055,409.4304504838206,413.0132751464844,13492900,MSFT
2024-08-28,414.05123414353307,414.1709895566114,406.49634878347894,409.77978515625,14882700,MSFT
2024-08-29,414.11111041255606,421.2068927223571,409.77978373376925,412.29473876953125,17045200,MSFT
2024-08-30,414.76976956217663,416.655978106258,411.3067002995332,416.30670166015625,24308300,MSFT
2024-09-03,417.07515113927735,419.04121691819955,406.2168810784247,408.6220703125,20313600,MSFT
2024-09-04,405.09914307922884,410.41848227651053,403.5622109113736,408.0831604003906,15135800,MSFT
2024-09-05,406.80570694219614,412.2747707026805,405.31869320908027,407.5741882324219,14195500,MSFT
2024-09-06,408.2428350994982,409.82965516660903,399.9993260182044,400.8975524902344,19609500,MSFT
2024-09-09,406.42646799117773,407.83365496197575,401.34663967543116,404.9095153808594,15295100,MSFT
2024-09-10,407.3845749597779,415.4983085515719,406.8855737804821,413.3725891113281,19594300,MSFT
2024-09-11,414.66996964762023,423.14299971452004,408.7617824312734,422.1949157714844,19266900,MSFT
2024-09-12,422.4643720681856,426.5162591700305,418.91148614101724,426.1470031738281,17418800,MSFT
2024-09-13,424.97932695262114,430.9673410477323,424.61007095648097,429.7298278808594,15874600,MSFT
2024-09-16,429.7398205223156,432.663960115382,427.36457004232324,430.47833251953125,13834700,MSFT
2024-09-17,439.35060036636963,440.96735935499987,431.40647946288897,434.2807312011719,18874200,MSFT
2024-09-18,434.13103425412396,435.1589754847829,429.5502069957536,429.94940185546875,18898000,MSFT
2024-09-19,440.3485942013553,440.61804387535744,436.0272269078699,437.81365966796875,21706600,MSFT
2024-09-20,436.34659898883444,438.3625528190564,433.35259186813613,434.4004821777344,55167100,MSFT
2024-09-23,433.41246330331813,435.5881011366269,429.53024996375467,432.6440124511719,15128900,MSFT
2024-09-24,432.1350187153662,432.48432563013114,425.24880857311865,428.31268310546875,17015800,MSFT
2024-09-25,428.9713514363913,432.25478780854195,427.7138891426906,431.2467956542969,13396400,MSFT
2024-09-26,434.2208424719693,434.4304144393862,428.27275694361356,430.4483947753906,14492000,MSFT
2024-09-27,430.6579556744764,430.98731349999593,426.6160584093853,427.1649475097656,14896100,MSFT
2024-09-30,427.3545779124989,429.5601850355194,424.5202548923187,429.4403991699219,16807300,MSFT
2024-10-01,427.59411732607174,427.6240561781871,417.9733600914629,419.849609375,19092900,MSFT
2024-10-02,421.735816910149,421.9753581830839,415.87754802693416,416.2967224121094,16582300,MSFT
2024-10-03,416.79573518966424,418.7118826868124,413.46241092439135,415.7079162597656,13686400,MSFT
2024-10-04,417.4044891108862,418.91148239103603,414.141032422096,415.2288513183594,19169700,MSFT
2024-10-07,415.16898000097916,416.27674799671047,408.1829635105781,408.7218933105469,20919800,MSFT
2024-10-08,410.0791746223265,414.8296757293512,407.3546475987459,413.8815612792969,19229300,MSFT
2024-10-09,415.0292278034618,419.5402177563071,413.47234662969106,416.62603759765625,14974300,MSFT
2024-10-10,414.4005410260384,416.5163012078428,412.3246790108455,415.0093078613281,13848400,MSFT
